|id|created_at|name|followers_count|favorite_count|retweet_count|flag|full_text|label
119|1113513082251284480|2019-04-03 18:46:21|anamarianat|1384|0|37|Kirchner|RT @AlfredoDarrigo: Ahora se estan pasando causas de un Tribunal Oral al otro.Jueces K,jugando este juego perverso.Casacion debera resolver…|neutral
120|1113513018451746821|2019-04-03 18:46:06|PiruAdri|265|0|55|Kirchner|RT @santosjorgeh: Nuestra inexistente justicia. Otro tribunal oral, el que la juzgara por Hotesur, autorizo a Florencia Kirchner a quedarse…|negative
121|1113513014592978945|2019-04-03 18:46:05|KikiLes2|697|0|6|Kirchner|RT @MJauretche: El tribunal de la causa Hotesur le permite a Florencia Kirchner volver al pais el 15 de abril. |neutral
122|1113513004920975360|2019-04-03 18:46:03|anamarianat|1384|0|55|Kirchner|RT @santosjorgeh: Nuestra inexistente justicia. Otro tribunal oral, el que la juzgara por Hotesur, autorizo a Florencia Kirchner a quedarse…|negative
123|1113513001083121665|2019-04-03 18:46:02|NqnVal|659|0|464|Kirchner|RT @elcoya1977: ATENCION!!!    Otro TRIBUNAL autorizo a que FLORENCIA KIRCHNER regrese el 15 de abril de CUBA.    Es el tribunal de la causa HO…|positive
124|1113512967520174080|2019-04-03 18:45:54|SanchezAdri_04|384|0|51|Kirchner|RT @Pajara_12: #ComodorPy ¿El 4 de Abril se presenta o no se presenta ante el juez Flor #Kirchner?    A-Si va a cumplir con la ley  B-No es un…|neutral
125|1113512941767352320|2019-04-03 18:45:48|CeroneKiko|93|0|266|Kirchner|RT @motoreco_ok: De la periodista Stella Calloni a CFK    CARTA DE UNA MUJER A OTRA    Querida Senadora y ex presidenta Cristina Fernandez de K…|neutral
126|1113512931298291714|2019-04-03 18:45:45|Nony_gallardo|62|0|1|Kirchner|RT @Ag93Renzo: Gerardo Romano cacheteo a Nicolas Wiñaski de recibir sobres de dinero junto a otros Periodistas de parte de Macri y Eugenia…|neutral
127|1113512929410863105|2019-04-03 18:45:45|alipvelazquez|169|0|464|Kirchner|RT @elcoya1977: ATENCION!!!    Otro TRIBUNAL autorizo a que FLORENCIA KIRCHNER regrese el 15 de abril de CUBA.    Es el tribunal de la causa HO…|positive
128|1113512917062901761|2019-04-03 18:45:42|AIafornaro|1277|0|4|Kirchner|"RT @Kouk1424: Si algun dia te acusan de ""enriquecimiento ilicito"" ya sabes, hace como los Kirchner.... en lugar de demostrar tu inocencia R…"|positive
129|1113512841838059520|2019-04-03 18:45:24|AGENCIAAUSTRAL|3082|0|1|Kirchner|RT @AustralNoticias: Rechazo -  El Tribunal Oral Federal 2, que desde el 21 de mayo juzgara a la ex presidenta Cristina Kirchner por el dir…|neutral
130|1113512838906163205|2019-04-03 18:45:23|Sofiiasinclair|429|0|7|Kirchner|RT @Cynunmango: Que enorme presidente que fue Nestor Carlos Kirchner. No me voy a cansar nunca de decirlo.|positive
131|1113512775400284164|2019-04-03 18:45:08|acsb_1893|302|0|38|Kirchner|RT @Pajara_12: El Tribunal Federal 8 que juzga a Flor #Kirchner en otra causa la autorizo a quedarse en Cuba hasta el 15 de abril contradic…|neutral
132|1113512770710982662|2019-04-03 18:45:07|Oscardelparqueo|1651|0|49|Kirchner|"RT @krauseirishotm1: Romina Manguel: ""no hay necesidad de que Florencia Kirchner este aca..."" La verdad que dan asco todos!! Mariano Cuneo…"|neutral
133|1113512718890414081|2019-04-03 18:44:54|Brenoalves210|65|0|199|Kirchner|RT @P_droMenezes: Procure dados da Venezuela chavista ou da Argentina de Kirchner e não encontrara boa parte dos mais importantes. Ambos ce…|neutral
134|1113512716168200200|2019-04-03 18:44:54|vigamo01yahooco|384|0|8|Kirchner|RT @CaRendi74: @petrogustavo Muy bien Petro, ahora busca a la Kirchner, a Evo, a Rousseff y a toda la gallada socialista, para que de una v…|neutral
135|1113512685994377216|2019-04-03 18:44:47|Aabadonh|5793|0|73|Kirchner|RT @arilijalad: “Aca hay una forma de apriete. Te piden tirar mierda para arriba. Declara como arrepentido y te vas a tu casa mañana”, cont…|neutral
136|1113512648791011329|2019-04-03 18:44:38|RodolfoColodre1|562|0|241|Kirchner|RT @Gregoriodalbon: Cuneo Libarona reconoce la persecucion a Florencia Kirchner  via @NotiPortal|positive
137|1113512611126050819|2019-04-03 18:44:29|midelato|1855|0|266|Kirchner|RT @motoreco_ok: De la periodista Stella Calloni a CFK    CARTA DE UNA MUJER A OTRA    Querida Senadora y ex presidenta Cristina Fernandez de K…|neutral
138|1113512609423163396|2019-04-03 18:44:28|anamarianat|1384|0|13|Kirchner|RT @claudiosavoia: Otro Tribunal Oral autorizo a Florencia Kirchner a quedarse en Cuba hasta el 15 de abril, pero este jueves vence un plaz…|neutral
139|1113512597666578432|2019-04-03 18:44:26|LilianaLunaAb|624|0|335|Kirchner|"RT @gabiestevezok: Este es el juez Martinez Sobrino, que en 2017 concedio prision domiciliaria a Etchecolatz ""por su estado fisico delicado…"|neutral
140|1113512578137849856|2019-04-03 18:44:21|AustralNoticias|92|0|1|Kirchner|"Rechazo -  El Tribunal Oral Federal 2, que desde el 21 de mayo juzgara a la ex presidenta Cristina Kirchner por el direccionamiento de la obra publica en Santa Cruz, rechazo acumular a ese debate la causa ""Los Sauces"", que tiene a la actual senadora como acusada junto a sus hijos"|neutral
141|1113512542498959361|2019-04-03 18:44:12|TriStooges|306|0|193|Kirchner|RT @majulluis: ATENTI. Ya le desarmamos 4 OPERACIONES SUCIAS. HOY DESARMAMOS OTRA: EL OPERATIVO BLINDAJE PARA QUE @CFKargentina NO SE SIENT…|negative
142|1113512533351178246|2019-04-03 18:44:10|efemeriglio|146|0|335|Kirchner|"RT @gabiestevezok: Este es el juez Martinez Sobrino, que en 2017 concedio prision domiciliaria a Etchecolatz ""por su estado fisico delicado…"|neutral
143|1113512531941892098|2019-04-03 18:44:10|betty_rojkes|2985|0|49|Kirchner|RT @FernandezAnibal: |positive
144|1113512487725555712|2019-04-03 18:43:59|sebastiancascio|1740|0|8|Kirchner|"RT @Ag93Renzo: Dady Brieva: ""Cristina Fernandez de Kirchner es la que mas mide, la mejor en la Seleccion Argentina...""  ""Mauricio Macri gano…"|neutral
145|1113512481543028736|2019-04-03 18:43:58|enkordoba|2030|0|73|Kirchner|RT @arilijalad: “Aca hay una forma de apriete. Te piden tirar mierda para arriba. Declara como arrepentido y te vas a tu casa mañana”, cont…|neutral
146|1113512463960629250|2019-04-03 18:43:54|esteban_millo36|3895|0|335|Kirchner|"RT @gabiestevezok: Este es el juez Martinez Sobrino, que en 2017 concedio prision domiciliaria a Etchecolatz ""por su estado fisico delicado…"|neutral
147|1113512453546098688|2019-04-03 18:43:51|silpatri100|177|0|193|Kirchner|RT @majulluis: ATENTI. Ya le desarmamos 4 OPERACIONES SUCIAS. HOY DESARMAMOS OTRA: EL OPERATIVO BLINDAJE PARA QUE @CFKargentina NO SE SIENT…|negative
148|1113512442074664960|2019-04-03 18:43:48|alondra8080|249|0|38|Kirchner|RT @Pajara_12: El Tribunal Federal 8 que juzga a Flor #Kirchner en otra causa la autorizo a quedarse en Cuba hasta el 15 de abril contradic…|neutral
149|1113512393487867904|2019-04-03 18:43:37|napoleonsolo13|177|0|1|Kirchner|RT @MartelliNorma: @dsantoro59 PEDISTE PERDON POR LAS CUENTAS INEXISTENTES DE NILDA GARRE Y MAXIMO KIRCHNER .RATA 💩💩💩???|neutral
150|1113512360990449664|2019-04-03 18:43:29|nestorcajal|1482|0|181|Kirchner|"RT @FedericoBorgma1: Cristina Kirchner solicito que se revoque ""la muy grave y absurda resolucion que obliga a mi hija Florencia a interrum…"|negative
151|1113512352085958659|2019-04-03 18:43:27|maitenamdq|3010|0|117|Kirchner|RT @Kicillofok: VIERNES 05/04 - #AxelEnTejedor    Este viernes a las 15:30 hs nos encontramos en la Plazoleta del Barrio Nestor Kirchner para…|positive
152|1113512336487268352|2019-04-03 18:43:23|LisMedina8|279|0|1|Kirchner|RT @BandaKirchner: Policias condenados. Decision politica y fallo ejemplar. En Provincia. Nacion encubre Estado e instituciones dedicadas a…|neutral
153|1113512296607899648|2019-04-03 18:43:14|nitoardid|2174|0|464|Kirchner|RT @elcoya1977: ATENCION!!!    Otro TRIBUNAL autorizo a que FLORENCIA KIRCHNER regrese el 15 de abril de CUBA.    Es el tribunal de la causa HO…|positive
154|1113512229524135937|2019-04-03 18:42:58|kortalabocha|3109|0|6|Kirchner|RT @MJauretche: El tribunal de la causa Hotesur le permite a Florencia Kirchner volver al pais el 15 de abril. |neutral
155|1113512211752812544|2019-04-03 18:42:53|uliseslenz|990|0|328|Kirchner|RT @WasonJackNapier: Si Florencia Kirchner tiene stress post-traumatico no me quiero imaginar lo que padeceran las hijas del fiscal Nisman…|negative
156|1113512171412049920|2019-04-03 18:42:44|NaeMcMlxX|100|0|21|Kirchner|RT @Dariososta: 🇦🇷️ MUJERES DE MALVINAS .....  En la guerra de Malvinas hubo 17 mujeres.  No fueron consideradas veteranas de guerra Y nadie…|neutral
157|1113512161295392768|2019-04-03 18:42:41|valennm1_|848|0|1302|Kirchner|RT @gonsnow: Mi politico favorito de cada pais   🇦🇷 Cristina Kirchner  🇺🇾 Cristina Washington Kirchner  🏴󠁧󠁢󠁥󠁮󠁧󠁿 Cristub Kirchner  🇩🇪 Cristina K…|neutral
158|1113512139719888898|2019-04-03 18:42:36|justmarie068|60|0|464|Kirchner|RT @elcoya1977: ATENCION!!!    Otro TRIBUNAL autorizo a que FLORENCIA KIRCHNER regrese el 15 de abril de CUBA.    Es el tribunal de la causa HO…|positive
159|1113512105725050880|2019-04-03 18:42:28|lalita221|248|0|464|Kirchner|RT @elcoya1977: ATENCION!!!    Otro TRIBUNAL autorizo a que FLORENCIA KIRCHNER regrese el 15 de abril de CUBA.    Es el tribunal de la causa HO…|positive
160|1113512098586402817|2019-04-03 18:42:27|hramirezlaborde|192|0|335|Kirchner|"RT @gabiestevezok: Este es el juez Martinez Sobrino, que en 2017 concedio prision domiciliaria a Etchecolatz ""por su estado fisico delicado…"|neutral
161|1113512051232727040|2019-04-03 18:42:15|cjuri|1924|0|11|Kirchner|RT @Andres84752889: Este viejo con cara de angel es quien quiere poner preso a Florencia Kirchner bajo la orden del gobierno de Macri 👇👇✌️…|neutral
162|1113512007683194880|2019-04-03 18:42:05|tobby231|655|0|335|Kirchner|"RT @gabiestevezok: Este es el juez Martinez Sobrino, que en 2017 concedio prision domiciliaria a Etchecolatz ""por su estado fisico delicado…"|neutral
163|1113512004457725953|2019-04-03 18:42:04|estefanialv_|711|0|283|Kirchner|RT @danielhtowers: Es un copia y pega de Chavez. De Evo. De los Kirchner. Es el libreto cubano. Impresionante que Latinoamerica siga cayend…|positive
164|1113511963894669317|2019-04-03 18:41:54|GladysRCastro|804|0|148|Kirchner|RT @Desdemona_jna: Re sorpresa....           Florencia Kirchner presentara su historia clinica completa y seguira en Cuba |positive
165|1113511955413782529|2019-04-03 18:41:52|griseldalg|114|0|193|Kirchner|RT @majulluis: ATENTI. Ya le desarmamos 4 OPERACIONES SUCIAS. HOY DESARMAMOS OTRA: EL OPERATIVO BLINDAJE PARA QUE @CFKargentina NO SE SIENT…|negative
166|1113511916536762373|2019-04-03 18:41:43|G_nanex|63|0|335|Kirchner|"RT @gabiestevezok: Este es el juez Martinez Sobrino, que en 2017 concedio prision domiciliaria a Etchecolatz ""por su estado fisico delicado…"|neutral
167|1113511864271560704|2019-04-03 18:41:31|RuartesBarbara|136|0|73|Kirchner|RT @arilijalad: “Aca hay una forma de apriete. Te piden tirar mierda para arriba. Declara como arrepentido y te vas a tu casa mañana”, cont…|neutral
168|1113511803357663233|2019-04-03 18:41:16|adriaocareca|111|0|73|Kirchner|RT @arilijalad: “Aca hay una forma de apriete. Te piden tirar mierda para arriba. Declara como arrepentido y te vas a tu casa mañana”, cont…|neutral
169|1113511799272374273|2019-04-03 18:41:15|blerka08|1500|0|55|Kirchner|RT @santosjorgeh: Nuestra inexistente justicia. Otro tribunal oral, el que la juzgara por Hotesur, autorizo a Florencia Kirchner a quedarse…|negative
170|1113511798228029452|2019-04-03 18:41:15|RobertoFAlejan1|21|0|193|Kirchner|RT @majulluis: ATENTI. Ya le desarmamos 4 OPERACIONES SUCIAS. HOY DESARMAMOS OTRA: EL OPERATIVO BLINDAJE PARA QUE @CFKargentina NO SE SIENT…|negative
171|1113511785724878851|2019-04-03 18:41:12|Teresit70637611|114|0|73|Kirchner|RT @arilijalad: “Aca hay una forma de apriete. Te piden tirar mierda para arriba. Declara como arrepentido y te vas a tu casa mañana”, cont…|neutral
172|1113511781517930498|2019-04-03 18:41:11|XOAN50|2485|3|0|Kirchner|//    Eaters 1930     Ernst Ludwig Kirchner |neutral
173|1113511684600213504|2019-04-03 18:40:48|justmarie068|60|0|193|Kirchner|RT @majulluis: ATENTI. Ya le desarmamos 4 OPERACIONES SUCIAS. HOY DESARMAMOS OTRA: EL OPERATIVO BLINDAJE PARA QUE @CFKargentina NO SE SIENT…|negative
174|1113511677494988801|2019-04-03 18:40:46|bettymmar|4893|0|55|Kirchner|RT @santosjorgeh: Nuestra inexistente justicia. Otro tribunal oral, el que la juzgara por Hotesur, autorizo a Florencia Kirchner a quedarse…|negative
175|1113511637745639426|2019-04-03 18:40:37|Jjbaezap|387|0|193|Kirchner|RT @majulluis: ATENTI. Ya le desarmamos 4 OPERACIONES SUCIAS. HOY DESARMAMOS OTRA: EL OPERATIVO BLINDAJE PARA QUE @CFKargentina NO SE SIENT…|negative
176|1113511633383579648|2019-04-03 18:40:36|1968Josma|758|0|328|Kirchner|RT @WasonJackNapier: Si Florencia Kirchner tiene stress post-traumatico no me quiero imaginar lo que padeceran las hijas del fiscal Nisman…|negative
177|1113511616434274305|2019-04-03 18:40:32|Martu33542072|83|0|1302|Kirchner|RT @gonsnow: Mi politico favorito de cada pais   🇦🇷 Cristina Kirchner  🇺🇾 Cristina Washington Kirchner  🏴󠁧󠁢󠁥󠁮󠁧󠁿 Cristub Kirchner  🇩🇪 Cristina K…|neutral
178|1113511596805038080|2019-04-03 18:40:27|JoseLui04658369|121|0|97|Kirchner|RT @santosjorgeh: Vivi una experiencia psiquiatrica: Escuche 5 minutos el programa de Sylvestre en Radio 10. La esquizofrenia relata que la…|negative
179|1113511584981241856|2019-04-03 18:40:24|Lucia01442173|134|0|73|Kirchner|RT @arilijalad: “Aca hay una forma de apriete. Te piden tirar mierda para arriba. Declara como arrepentido y te vas a tu casa mañana”, cont…|neutral
180|1113511540584525824|2019-04-03 18:40:13|reinaloca66|597|0|193|Kirchner|RT @majulluis: ATENTI. Ya le desarmamos 4 OPERACIONES SUCIAS. HOY DESARMAMOS OTRA: EL OPERATIVO BLINDAJE PARA QUE @CFKargentina NO SE SIENT…|negative
181|1113511532661485568|2019-04-03 18:40:12|Diego13767659|190|1|0|Kirchner|#BonadioDesesperado   Despues de haber procesado en la semana a Cristina Kirchner por el uso del avion presidencial para llevar diarios a Rio Gallegos, el magistrado declaro sobre la causa de los cuadernos |neutral
182|1113511510670753792|2019-04-03 18:40:06|bujan_daniel|96|0|464|Kirchner|RT @elcoya1977: ATENCION!!!    Otro TRIBUNAL autorizo a que FLORENCIA KIRCHNER regrese el 15 de abril de CUBA.    Es el tribunal de la causa HO…|positive
183|1113511493906194433|2019-04-03 18:40:02|SoyVictor_Hugo|225|0|73|Kirchner|RT @arilijalad: “Aca hay una forma de apriete. Te piden tirar mierda para arriba. Declara como arrepentido y te vas a tu casa mañana”, cont…|neutral
184|1113511491041419265|2019-04-03 18:40:02|amaliabus|29|0|464|Kirchner|RT @elcoya1977: ATENCION!!!    Otro TRIBUNAL autorizo a que FLORENCIA KIRCHNER regrese el 15 de abril de CUBA.    Es el tribunal de la causa HO…|positive
185|1113511470636118016|2019-04-03 18:39:57|PerazziniElena|1386|0|0|Kirchner||error
186|1113511444476256256|2019-04-03 18:39:51|KesestoOK|111|0|335|Kirchner|"RT @gabiestevezok: Este es el juez Martinez Sobrino, que en 2017 concedio prision domiciliaria a Etchecolatz ""por su estado fisico delicado…"|neutral
187|1113511412620509185|2019-04-03 18:39:43|pabloarielcard1|643|0|6|Kirchner|RT @MJauretche: El tribunal de la causa Hotesur le permite a Florencia Kirchner volver al pais el 15 de abril. |neutral
188|1113511369343533056|2019-04-03 18:39:33|EswariCleora|3|0|0|Kirchner|Un Tribunal autorizo a Florencia Kirchner a permanecer en Cuba hasta el 15 de abril |neutral
189|1113511348980342786|2019-04-03 18:39:28|AiredeSantaFe|30164|0|0|Kirchner|"NACIONALES | La hija de Cristina Kirchner seguira con el tratamiento medico  "|neutral
190|1113511301496569856|2019-04-03 18:39:16|MirtaMa50737291|14|0|1127|Kirchner|RT @PissanoV: A ver gente, ustedes tienen idea de la gravedad que tiene el hecho de que Julio De Vido se presente en las listas de diputado…|neutral
191|1113511289169563648|2019-04-03 18:39:14|cmchch3|3022|0|335|Kirchner|"RT @gabiestevezok: Este es el juez Martinez Sobrino, que en 2017 concedio prision domiciliaria a Etchecolatz ""por su estado fisico delicado…"|neutral
192|1113511235864203265|2019-04-03 18:39:01|PerazziniElena|1386|0|73|Kirchner|RT @arilijalad: “Aca hay una forma de apriete. Te piden tirar mierda para arriba. Declara como arrepentido y te vas a tu casa mañana”, cont…|neutral
193|1113511205426073606|2019-04-03 18:38:54|alitasyalas|2516|0|464|Kirchner|RT @elcoya1977: ATENCION!!!    Otro TRIBUNAL autorizo a que FLORENCIA KIRCHNER regrese el 15 de abril de CUBA.    Es el tribunal de la causa HO…|positive
194|1113511195372412929|2019-04-03 18:38:51|Lipatsanin|876|0|8|Kirchner|RT @CaRendi74: @petrogustavo Muy bien Petro, ahora busca a la Kirchner, a Evo, a Rousseff y a toda la gallada socialista, para que de una v…|neutral
195|1113511185461186560|2019-04-03 18:38:49|sergioserrichio|4519|4|5|Kirchner|Y PAGUELE FUERTE (sobre la escandalosa complicidad entre los Kirchner, Brufau y los EsKenazi en el saqueo de YPF)   via @LANACION|neutral
196|1113511111922417664|2019-04-03 18:38:31|alberto26343603|1545|0|117|Kirchner|RT @Kicillofok: VIERNES 05/04 - #AxelEnTejedor    Este viernes a las 15:30 hs nos encontramos en la Plazoleta del Barrio Nestor Kirchner para…|positive
197|1113511078363840514|2019-04-03 18:38:23|gmail_barrera|125|0|464|Kirchner|RT @elcoya1977: ATENCION!!!    Otro TRIBUNAL autorizo a que FLORENCIA KIRCHNER regrese el 15 de abril de CUBA.    Es el tribunal de la causa HO…|positive
198|1113511012702068736|2019-04-03 18:38:08|vncastillo1|540|0|136|Kirchner|"RT @FernandezAnibal: ""Imperdible: Dady Brieva deliro en vivo a Nicolas Wiñazki""  Durante un movil con TN, cuando el periodista le saco el te…"|positive
199|1113511009946406913|2019-04-03 18:38:07|TurritaToxica|320|0|193|Kirchner|RT @majulluis: ATENTI. Ya le desarmamos 4 OPERACIONES SUCIAS. HOY DESARMAMOS OTRA: EL OPERATIVO BLINDAJE PARA QUE @CFKargentina NO SE SIENT…|negative
200|1113510969387421696|2019-04-03 18:37:57|LaBandaDiario|796|0|0|Kirchner| |error
201|1113510961766391809|2019-04-03 18:37:55|militanteborro|2733|0|335|Kirchner|"RT @gabiestevezok: Este es el juez Martinez Sobrino, que en 2017 concedio prision domiciliaria a Etchecolatz ""por su estado fisico delicado…"|neutral
